e82b0282-5e86-4af8-a62c-18e8f18e6f2f,name,Medical Information and Inquiry Management
622b9040-d280-4913-937b-10958c6454ac,name,Medical Research Data Management and Informatics
5625b2b8-5d58-4366-ba85-b74a7972d80d,name,Medical Research Project Management
a2a0ba2d-a727-44d9-b1ea-9114595db440,name,Medical Scientific Communication
5a270af9-6f06-4d47-9208-ea20dcf9a816,name,Medical Writing for Clinical Trials
54f8f11f-dd5a-425a-a0c5-59c08e3d061f,name,Medidata Patient Cloud
c9bb8267-645f-49de-b9af-214a88bb4255,name,Medidata Rave
05bc9abf-2774-4fc9-9d95-120a7d638b78,name,Meeting and Event Coordination
040f289e-b92f-4518-bda8-0e30239c75b4,name,MEGA HOPEX
40d75d98-2655-416b-aade-a232bcce559a,name,Meltwater
ce86891e-4af6-4553-b4ad-6bfbfcbfa83d,name,Memory Improvement Techniques
f5293b4c-f113-4d9c-9fbf-c10d651a8448,name,Mender
fbb88d66-5726-4fbd-915f-a67088f959bb,name,Mendix
c78ec298-a6b1-43d8-8ff2-172a03b8de8c,name,Mental Imagery and Visualization Techniques
a174ce29-29f4-48e3-be00-8455df529485,name,Mentor Graphics PADS
fe1fd692-b1a0-419b-834f-fe24ed25377a,name,Mentoring and Coaching Educators
aa53f017-950d-4641-974d-fde05995000f,name,Mentoring Program Design
e294df54-7036-46ac-a44e-25e5da809ad4,name,Mentum Planet
732f25d0-0ecb-4e1f-80bb-0302625fb094,name,Merchandising and Category Management
6a3a7ba2-0849-49df-925f-c3a38b1b86d6,name,Mercurial
6bb93a93-ab17-4204-9a93-e8cbe98b9e7b,name,Mergers and Acquisitions
id,key,message
ac9ccc11-de59-4d96-809b-510e54218041,name,MetaMask
90780106-da41-40eb-bd65-f2ba0a456783,name,Metamask
d7f63b3a-afbd-4248-8fc9-264df3d50bee,name,Metasploit Framework
81a5eaec-8864-4085-b315-7d32805bdf4b,name,Method Validation and Verification
64b31f40-7946-4fec-8af7-02fbd42b101e,name,MetricStream
cfb1fac1-3bf5-40ae-98b0-36ab5a932d23,name,MetricStream Business Continuity Management
1be86b6b-0e79-4021-a3cd-35eb4a9127e9,name,MetricStream ESG Management
9bb17902-55fa-4679-8892-0d1e9db26a68,name,MetricStream Operational Risk Management
f96bd283-38b6-42de-bd78-95e90be822bd,name,Micro Focus LoadRunner
ab503741-f418-462c-ae1e-c668fd1e2a65,name,Microbial Biotechnology
77520e4c-4c72-47b7-92b3-df0f2bd0f6b8,name,Microfluidic Flow Control
3b47318f-d104-4293-b52e-6020040a2792,name,Microfluidics Design and Fabrication
d14c79f3-a2e7-4ae0-a879-9faa827bf69a,name,Microgrid and Distributed Energy Systems
0438aea0-cd66-4317-b199-aa70555c06e3,name,Micromachining Processes
8f7dab46-151e-4676-9012-ee547e9d0055,name,Microservices and Service-Oriented Architecture (SOA)
c2e5da63-cd60-4b07-a8db-4f5af352419e,name,Microsoft Active Directory
e8b46e4c-2aec-43d1-8c52-d25558c799d0,name,Microsoft Azure
40bcd7e0-41ef-45b6-8e92-a1283ff63119,name,Microsoft Azure Active Directory (Azure AD)
b1bf761f-d601-4be0-b7f3-32160a2d5d4a,name,Microsoft Azure Active Directory Verifiable Credentials
449d605a-eeb9-45fa-bb23-19011c5bf8c9,name,Microsoft Azure Arc
4e10fa07-7996-4429-8793-2e1bbc295dd1,name,Microsoft Azure Blob Storage
eda706c1-71b0-40df-af4c-111667da3a59,name,Microsoft Azure DevOps
260f988f-fd71-4ae2-a694-1d5091b33ca6,name,Microsoft Azure DevOps Boards
40acf9da-cc5f-4a41-9911-38c2d5716408,name,Microsoft Azure Face API
eefb71f6-d876-49ae-8f84-b46f99b51b49,name,Microsoft Azure Functions
248ca4ed-7877-429d-8634-afd144ccde7d,name,Microsoft Azure IoT Hub
2c55e745-6123-4f42-bf65-fd9c557aa179,name,Microsoft Azure Policy
e1553566-7c5f-4928-b127-f0ac7a23de57,name,Microsoft Azure Security Center
df89c3c7-149d-49d7-8562-b22024a62563,name,Microsoft Azure Site Recovery
cbbe86b0-64e2-4f26-a09a-5204dda16d5f,name,Microsoft Azure Test Plans
6588ff3d-a7ae-4079-a579-94d144538f91,name,Microsoft Bot Framework
08878748-01a6-4536-b27c-1981d82740c8,name,Microsoft Compliance Manager
8404f937-7633-4b99-b3d9-3fac0e9e7352,name,Microsoft DNS Server
db594ecc-132b-4a94-aa7a-6cadc0025d6f,name,Microsoft Dynamics 365
84eb6f71-45e8-4291-9a08-1f550d3d43a6,name,Microsoft Dynamics 365 CRM
14853791-8611-4d5f-8d87-8fc4aaacb434,name,Microsoft Dynamics 365 Customer Engagement
6ecca8a6-274b-45db-a5e3-8e6326a8b96b,name,Microsoft Dynamics 365 Customer Service
9cb0a85a-352f-4709-9aed-196d1175f976,name,Microsoft Dynamics 365 Finance
5fb91f07-cac5-4981-ba8f-aa8f5bebf9f7,name,Microsoft Dynamics 365 Finance - Fixed Assets
9bf8e2e4-f483-46b1-8436-cdc240a475b2,name,Microsoft Dynamics 365 for Healthcare
1574b6e5-8cb1-4a89-9faf-5ba2280ee26d,name,Microsoft Dynamics 365 Partner Management
f6957d05-c078-4524-be9f-de12e7eaa5d7,name,Microsoft Dynamics 365 Sales
cb5800d1-75c9-4793-9206-5c0033689806,name,Microsoft Dynamics 365 Supply Chain Management
09b69eb0-ecdd-40a5-9610-fbab5a7c0a3d,name,Microsoft Endpoint and Group Policy Management
5ec393e3-35ef-4ad0-92ea-564f65ed3592,name,Microsoft Excel
3e5333fa-c551-4b63-a722-dce928047e67,name,Microsoft Flight Simulator
0308d1dd-a643-479e-8225-1ecf3c96a193,name,Microsoft Hyper-V
10fda470-7aab-4e30-b22d-ea9a5d3a00a3,name,Microsoft Intune
e47f79ae-ffba-46c2-a23a-b55303b689fc,name,Microsoft Management Console (MMC)
ac0229db-414a-4f90-8968-da17cc864009,name,Microsoft Office 365
6e5eb916-4665-422b-b70d-75e5d7bf1c02,name,Microsoft Outlook
13c78bfa-f99e-4a2f-a8b6-97382ba68aac,name,Microsoft Power Automate
590ad443-0b3f-4684-bf23-18c36073cbe5,name,Microsoft Power BI
492e39c8-c74f-46ba-b16f-d981c90fd227,name,Microsoft Power Virtual Agents
18977205-56fc-4df9-a693-f13db666373c,name,Microsoft PowerPoint
61415dde-96b2-4e3d-9543-56f5cf39b019,name,Microsoft Project
c40e8495-8df3-4522-88f7-d07bfb84619a,name,Microsoft SharePoint
795a32a7-efaf-4f43-aef5-7bbe0c392bfe,name,Microsoft SQL Server
f5aa75e1-9817-40ac-8280-9039f9565a9d,name,Microsoft Teams
ecb9a2ce-210c-45f3-94de-8389e1464923,name,Microsoft Test Manager
5d5888c8-e94a-426e-b72c-02f181d6b59d,name,Microsoft Threat Modeling Tool
c2a30d2d-0cf5-4d29-a8b3-978ee5c95e4a,name,Microsoft Visio
a7df7984-47b6-4f60-b12b-94037f634ed6,name,Microsoft Word
4e0b82d5-e7b6-4e05-9b3e-4e2a182c6d5a,name,Microwave Engineering
06c36f9e-f7ac-4287-859c-b0b33ac92067,name,Microwave Office
3e142d75-8386-429d-a6b3-e6217e56749d,name,Microwave Systems Engineering
167c9a30-e4c7-4e5c-b0c2-e70caf9a6fe8,name,Milestone XProtect
b571d32e-eb49-493f-9adc-d2f02b2a8877,name,Mimecast Awareness Training
1878133f-82f5-4150-98e4-6eb652f6c61e,name,Mine and Well Design Software Proficiency
cb4865eb-72b8-438c-8cb6-2eb75edb3229,name,Mine Planning and Layout Design
a1f27c2d-2bdf-4b13-8a9b-36dc578ce267,name,Mineral Processing Operations
228e3d5a-e909-47a6-b353-d5e264ff0ddc,name,Minitab
4325113d-283e-4c22-a75b-65fbebf52e94,name,Miro
964424ac-0117-4407-a562-c3b9c95b8d05,name,Mirth Connect
6fba6dbc-d762-4d02-89eb-ab5e5bc33b5d,name,MISP
a22551fb-16e0-4c17-8b53-de517d20cdc0,name,MISP (Malware Information Sharing Platform)
02699cd7-4e2d-4207-84a3-9f4458d24aa5,name,Mitigation Planning and Implementation
093a2f60-960a-40f5-9c59-0a66f8b10e3a,name,Mitochondrial Health
9451df58-5d99-4521-b384-d741dfc7639e,name,Mixed Methods Research in Education
b0d925dc-aec9-4978-a58d-39a3ac0db01b,name,Mixpanel
80dc6b80-64f9-4a79-a674-1721548d3d00,name,MLflow
caa7ac94-2a5f-4fde-b423-9af6a609a866,name,Mnesia
6b2d1f19-9174-4a81-b72a-750cd6d5ff80,name,Mobile Application Management
cae6a196-4f2c-4c3c-8858-83f8355040ef,name,Mobile Application Testing
9c28de40-10e3-4930-8961-5c15e56c07ab,name,Mobile Government Services Development
8855b297-f5d3-4c7f-a2cd-0eac4d4a74ea,name,Mobile Learning Development
79b7de2f-b819-49ed-8032-ed25e3490868,name,Modbus
f204ee95-c00d-4308-bd00-14d8b0f48f03,name,Model Evaluation and Validation
884545fb-39c9-424a-9056-b795ef81e94a,name,Model-Based Systems Engineering
da231a83-a1e1-4aed-bc89-46d295889693,name,ModelSim
3be80968-6d8f-40db-b91d-baedd0d9c91e,name,MOE (Molecular Operating Environment)
30803618-bd19-4d7d-ad9a-a41962e5a85b,name,Moldflow
2441451b-1bd7-4f3f-b460-eb9a4ff1f282,name,MolochDAO
f73736ff-8794-4e38-a1a1-2e463bff081b,name,Monday.com
d05e3ef8-90d4-4db0-b8bc-f3b4048b2371,name,MoneyGuidePro
7c098c45-63fd-4ef0-9806-6fef698490f1,name,MongoDB
9363cebd-82ac-41c4-9875-f5518852357e,name,"Monitoring, Logging, and Observability"
9db49f65-b773-4c6e-8bc5-953c96b2ef30,name,MonkeyLearn
48d1a810-af92-4a26-ba09-01774b67b10a,name,Moodle
0363f6c9-86f5-4f3d-8584-ec9b6e4c77c5,name,Moody’s Analytics RiskConfidence
cf5d5907-5f8a-428c-9fde-5b29d61a0dec,name,Moody’s RiskFrontier
6be7570f-ce64-4634-ac19-2522bd09b635,name,Moody's Analytics Stress Testing Platform
7c72e082-39bd-4d2b-9a3a-c10ae39bca89,name,Moody's RiskFrontier
28333ceb-8282-4571-ba5b-c906ddf2daf2,name,Mooring System Design and Analysis
80965b6d-313f-4939-aebc-cfa6df3a23fc,name,Morningstar Direct
13cc4964-0265-47ac-adee-e473f2d71ac7,name,MOSES
64fc3e2e-f4bd-4dfc-9285-1cb46ebe2b0a,name,Motivation and Self-Management
a47e22bc-b0fa-49a3-ad89-17c20bed5f41,name,Motor Drives
bb29c5c8-739e-432b-bdf4-9642406fbc12,name,Moz Pro
2d539ea9-869f-40af-93a4-4fcd1cf2f026,name,MP3 (MPEG-1 Audio Layer III)
6fd41832-7c43-4d63-a09d-0171c53366de,name,MPI
e5eb9c71-3407-4193-9b49-46637c13ea11,name,MPLS (Multiprotocol Label Switching)
c6786d43-d654-4943-9a1d-36c1f1f59a92,name,MQTT
f8457898-291b-4741-96e2-9e89d5f99f5a,name,Muck Rack
af562770-1bb0-42fd-8a95-e01e977ec91b,name,MuleSoft Anypoint Platform
60b323e7-70f9-4ef1-9a7e-cf4667602231,name,Mulesoft Anypoint Platform
c33e4635-7473-43a0-8fa5-860092587195,name,Multichannel Customer Communication
50a480b7-cca6-4e45-b985-3affd9473c59,name,Multichannel Support Management
ccda080d-86ed-432a-8085-b7c9385f15d7,name,Multimedia Content Creation
fca54eb2-567e-410a-a2fb-88d213832fa1,name,Multimodal and Multichannel Curriculum Design
03375bd2-550f-4c28-8b63-e328fd26bd0a,name,Murex
a616d6b2-3f50-4cf5-9680-19f4ffc8dd89,name,Museum Ethics and Legal Compliance
b6d492a4-d2a3-46bb-9fec-deb7481e6917,name,Museum Operations and Facility Management
d2f607b4-3d66-494b-bac2-b1f3b64e0162,name,MySQL
747030c8-4378-4054-9e0a-071aed8878eb,name,MythX
e6492332-67e8-49dd-ab00-16efc3017398,name,NACHA ACH Network
b90edac2-2133-4eed-a235-74503ec367f0,name,Nagios
78acce02-69ff-4ed7-9bad-455160019966,name,Nagios XI
c2f47f74-a44e-474c-92d9-e1472e089a6d,name,Nanofluid Technology
72c1e532-820b-44d4-8e40-3f2510969982,name,Nansen
29528861-9758-40d3-8a69-e32a68059ce6,name,Nasdaq Boardvantage
09447c11-90e0-412d-bc44-e16514c42494,name,NASM
3c5f0354-7d1a-4ed2-af01-2613dc2d8d43,name,Nastran
73285cf9-6678-43fd-a20e-143e3be3c387,name,Natural Language Processing
